movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt2300817,Buscando a Larisa,2012,79.0,"Action,Biography,Documentary",6.6,16
tt2300823,Chicago Farmer,2012,94.0,Documentary,9.3,29
tt2300836,Everything Went Down,2013,86.0,"Comedy,Drama,Musical",8.0,12
tt2300847,Diger yol - Bir Trabzon filmi,2012,85.0,"Crime,Drama",6.5,8
tt2300855,Dreamcatchers,2010,82.0,Documentary,8.2,6
tt2300891,Fathers,2012,89.0,Drama,5.5,8
tt2300893,Femme écrite,2011,87.0,Drama,5.2,6
tt2300913,Crazed,2014,98.0,"Action,Adventure,Horror",4.7,408
tt2300975,Jessabelle,2014,90.0,"Horror,Thriller",5.4,20552
tt2300995,Love Fiction,2012,121.0,"Comedy,Romance",6.2,292
tt2301039,Officer Down,2013,110.0,Drama,5.8,64
tt2301045,Otaku Vampires,2016,114.0,"Action,Comedy,Horror",6.1,32
tt2301059,Petaru dansu,2013,90.0,"Comedy,Drama",6.8,304
tt2301095,Randy Fabert's Psycho Killer,2012,95.0,Horror,7.1,33
tt2301109,Rapture,2012,90.0,Thriller,6.1,9
tt2301147,Sex After Kids,2013,105.0,Comedy,5.4,1045
tt2301155,Shootout at Wadala,2013,155.0,"Action,Crime",5.9,5610
tt2301165,Six and Five,2011,98.0,"Comedy,Crime,Drama",4.2,407
tt2301232,Doppelleben,2012,80.0,Documentary,6.2,6
tt2301273,We Are in the Field,2012,30.0,"Adventure,Documentary",8.0,8
tt2301276,Nothing Left,2012,80.0,"Drama,Horror,Thriller",3.9,40
tt2301291,Din Tao: Leader of the Parade,2012,124.0,"Comedy,Drama",6.5,322
tt2301296,Goldrausch - Die Geschichte der Treuhand,2012,98.0,Documentary,7.5,43
tt2301450,The Other Country: Starring Burlap to Cashmere,2012,100.0,Music,7.7,7
tt2301592,The Dance of Reality,2013,133.0,"Biography,Drama,Fantasy",7.5,6682
tt2301752,The New Public,2013,87.0,Documentary,8.7,26
tt2301874,Hitori kakurenbo: Gekijô ban - Shin toshi densetsu,2012,81.0,Horror,2.8,5
tt2301882,Goose Bumps: The Movie,2012,87.0,Horror,6.3,43
tt2301896,Evidence of Existence,2012,76.0,Drama,8.4,18
tt2301900,Puppet Master X: Axis Rising,2012,86.0,"Action,Comedy,Fantasy",4.2,859
tt2302150,Soldier of Destiny,2012,90.0,"Action,Drama",4.5,71
tt2302334,Queen of Montreuil,2012,87.0,"Comedy,Drama",6.4,312
tt2302416,In the Shadows,2017,117.0,"Drama,Thriller",7.3,244
tt2302531,All About You,2012,83.0,Drama,6.2,70
tt2302535,Betting the Farm,2012,84.0,"Documentary,Drama,Family",8.0,6
tt2302551,Blood Relative,2012,73.0,"Documentary,Drama,Family",8.4,44
tt2302553,Bo,2012,22.0,"Biography,Documentary",8.1,7
tt2302561,Cage Fight,2012,97.0,Action,4.8,43
tt2302575,Dành cho tháng Sáu,2012,81.0,"Romance,Sport",7.8,70
tt2302579,Do You Really Want to Know?,2012,72.0,Documentary,8.5,34
tt2302583,Dream On,2013,94.0,"Drama,Romance",5.2,179
tt2302591,El Cap Report,2012,58.0,"Adventure,Documentary,Sport",7.4,5
tt2302601,Evil Feed,2013,90.0,"Action,Horror",4.0,658
tt2302649,I Think I Just Saw the Devil,2012,83.0,"Crime,Drama,Thriller",6.8,8
tt2302701,Magic Hour,2015,81.0,Crime,5.4,88
tt2302739,My Beautiful Country,2012,88.0,"Drama,Romance,War",7.0,395
tt2302743,Natural Rejection,2013,81.0,"Drama,Romance,Thriller",5.8,23
tt2302755,Olympus Has Fallen,2013,119.0,"Action,Thriller",6.5,235443
tt2302805,Sacrificial Youth,2013,85.0,"Fantasy,Horror,Musical",5.7,10
tt2302859,The Board of Education,2012,80.0,"Documentary,Drama,Family",6.2,12
tt2302863,The Boy is Gone,2012,68.0,Documentary,8.1,13
tt2302921,The Zen of Bennett,2012,84.0,Documentary,6.3,192
tt2302939,Trannysnatchers!,2012,90.0,"Comedy,Drama,Horror",5.4,5
tt2302945,Tukaram,2012,156.0,"Biography,Drama,History",7.0,197
tt2302966,I,2015,188.0,"Action,Drama,Thriller",7.4,17420
tt2302969,We Are the Freaks,2013,80.0,"Comedy,Drama",4.7,309
tt2303074,Hope for Love,2013,80.0,Drama,3.8,45
tt2303104,Qing Yan,2012,86.0,"Drama,Horror,Thriller",5.3,79
tt2303110,Rise of the Dinosaurs,2013,83.0,"Action,Adventure,Comedy",2.4,1086
tt2303112,Act Like You Love Me,2013,88.0,"Comedy,Romance",5.6,283
tt2303278,Baseball Chronicles,2010,60.0,Documentary,5.3,13
tt2303314,Inkognitiv,2012,86.0,Comedy,4.1,39
tt2303626,Love Hunter,2014,86.0,"Drama,Music",7.7,98
tt2304426,The Selfish Giant,2013,91.0,Drama,7.3,10682
tt2304459,23 Blast,2014,98.0,"Drama,Family,Sport",6.5,1567
tt2304483,Aqua Seafoam Shame,2012,63.0,"Documentary,News",7.0,7
tt2304485,Art Is... The Permanent Revolution,2012,82.0,Documentary,6.3,17
tt2304539,By My Side,2012,95.0,"Documentary,News",6.0,8
tt2304543,Capsule,2012,70.0,Drama,7.4,5
tt2304573,Daruvu,2012,159.0,"Action,Comedy,Fantasy",5.1,494
tt2304583,Death by China,2012,78.0,"Documentary,Drama,History",5.3,406
tt2304593,Det forførte menneske,2011,52.0,"Biography,Documentary",7.3,6
tt2304617,East End Babylon,2012,101.0,Documentary,6.8,39
tt2304631,Faces in the Mirror,2012,78.0,Drama,7.8,19
tt2304639,Flor en otomí,2012,78.0,"Biography,Crime,Documentary",7.6,9
tt2304643,Folk ved fjorden,2011,61.0,"Biography,Documentary",7.8,47
tt2304655,Gabbar Singh,2012,153.0,"Action,Comedy",7.1,5269
tt2304662,Be My Slave,2012,96.0,Drama,5.4,333
tt2304715,Konger av Oslo,2010,62.0,Documentary,5.0,6
tt2304717,Kubricks,2013,62.0,Drama,6.2,8
tt2304725,La soluzione migliore,2011,93.0,Drama,4.2,6
tt2304743,Lejos de Saint Nazaire,2011,52.0,"Documentary,Drama",8.7,18
tt2304771,Mandela: Long Walk to Freedom,2013,141.0,"Biography,Drama,History",7.1,25027
tt2304823,Misfit Heights,2012,98.0,"Comedy,Horror,Musical",6.1,12
tt2304831,Mother Nature,2013,90.0,"Drama,Thriller",6.2,49
tt2304835,Mr. Nookayya,2012,140.0,"Action,Comedy",7.3,868
tt2304901,Sherlock Holmes,2011,77.0,Adventure,5.4,48
tt2304909,Shrimp Crawl,2013,101.0,"Action,Drama,Music",3.4,7
tt2304915,The Green Prince,2014,101.0,"Biography,Documentary",7.2,2482
tt2304927,Tagikaks - Once Were Hunters,2012,55.0,Documentary,6.0,6
tt2304933,The 5th Wave,2016,112.0,"Action,Adventure,Drama",5.2,90788
tt2304953,Reasonable Doubt,2014,91.0,"Crime,Drama,Thriller",5.7,17438
tt2304997,They Come to America,2012,99.0,Documentary,6.1,247
tt2305003,Thumb N It,2012,67.0,"Crime,Horror",2.3,196
tt2305009,Tokeasy,2012,90.0,Comedy,7.8,21
tt2305051,Wild,2014,115.0,"Adventure,Biography,Drama",7.1,110138
tt2305072,Dva nula,2012,120.0,"Documentary,Sport",6.6,22
tt2305090,Black Really Suits You,2012,88.0,Drama,6.0,85
tt2305352,Tectonics,2012,61.0,"Animation,Documentary,News",6.7,69
tt2306342,The Haunting of Alice D,2014,85.0,"Horror,Thriller",3.5,385
tt2306441,Middleground,2017,91.0,"Drama,Romance",4.0,105
tt2306473,Bitter Seeds,2011,88.0,Documentary,7.9,104
tt2306502,Ticket to Ride,2012,68.0,Drama,5.8,5
tt2306511,Dark Amazon,2014,81.0,"Adventure,Horror,Thriller",4.2,172
tt2306521,Doctor Mabuse,2013,95.0,"Crime,Drama,Mystery",6.5,55
tt2306551,Global Home,2012,92.0,"Adventure,Documentary",7.8,18
tt2306633,Love & Teleportation,2013,92.0,"Romance,Sci-Fi",5.6,209
tt2306647,The Fountain of Life,2012,60.0,Fantasy,3.4,41
tt2306671,"Nos jours, absolument, doivent être illuminés",2012,22.0,"Documentary,Drama,Music",6.0,7
tt2306687,Orania,2013,93.0,Documentary,7.0,28
tt2306707,Reservoir Cats,2011,86.0,"Comedy,Crime,Drama",4.8,97
tt2306721,Second Marriage Dot Com,2012,130.0,Drama,7.6,47
tt2306739,Software Hardware Kya Yaaron,2012,146.0,"Comedy,Drama",8.0,37
tt2306745,Sound City,2013,107.0,"Documentary,Music",7.8,11439
tt2306749,El Camino,2015,84.0,"Drama,Thriller",8.3,12
tt2306763,Tagnawittude,2010,80.0,"Biography,Documentary,Music",2.1,9
tt2306775,The Better Half,2015,93.0,"Comedy,Drama,Family",5.5,72
tt2306783,The Falls,2012,91.0,"Drama,Romance",6.4,1901
tt2306786,Chupacabra Territory,2016,90.0,Horror,5.4,522
tt2306799,Oliver Twisted,2013,75.0,"Crime,Drama,Thriller",6.6,10
tt2306814,Al Pereira vs. the Alligator Ladies,2012,81.0,Comedy,4.2,91
tt2306836,Taeter City,2012,72.0,"Action,Horror,Sci-Fi",5.1,877
tt2306875,Winter's Wind,2012,60.0,"Adventure,Drama,Sport",5.0,6
tt2306978,Too Much Love Will Kill You,2012,107.0,Drama,4.8,17
tt2307002,One Eyed Girl,2013,102.0,"Drama,Thriller",6.5,3343
tt2307008,Heavy Weight on the Block 2,2012,84.0,Drama,8.1,11
tt2307020,Canícula,2012,65.0,Documentary,7.7,18
tt2307420,Grandma's Tattoos,2011,58.0,Documentary,7.2,34
tt2307778,Samurai Pirates,2013,116.0,"Adventure,Drama,History",4.6,5
tt2307846,Infiltrators,2014,94.0,"Action,Thriller",4.8,49
tt2308260,A Night in Old Mexico,2013,103.0,"Adventure,Drama",5.7,3205
tt2308493,Becoming Sophie,2012,80.0,"Comedy,Drama,Family",8.6,7
tt2308497,Black Coffee & Vinyl,2012,57.0,Drama,7.3,22
tt2308565,Chess Kids: Special Edition,2011,81.0,Documentary,8.4,23
tt2308583,Crying Wolf 3D,2015,91.0,"Action,Comedy,Horror",2.4,184
tt2308585,Cuchillos en el cielo,2013,88.0,"Drama,Family,War",5.8,19
tt2308595,Dark of Winter,2012,82.0,"Horror,Mystery,Thriller",4.7,13
tt2308603,Dear Dom,2012,67.0,Documentary,7.0,33
tt2308606,Attack of the Morningside Monster,2014,93.0,"Horror,Thriller",4.5,174
tt2308609,Death is no dream,2011,70.0,"Documentary,Drama",6.9,9
tt2308659,El eco del miedo,2012,77.0,"Horror,Mystery,Thriller",5.6,49
tt2308673,Falskur Fugl,2013,83.0,Drama,5.5,121
tt2308679,The Field of Magic,2011,62.0,Documentary,8.3,59
tt2308682,The A-List,2015,104.0,"Comedy,Drama",5.2,438
tt2308711,Healed by Grace,2012,111.0,Drama,5.9,110
tt2308725,Helpless,2012,117.0,"Mystery,Thriller",6.7,1534
tt2308745,Pazarlari Hiç Sevmem,2012,85.0,Drama,4.6,319
tt2308773,Ishaqzaade,2012,120.0,"Action,Drama,Romance",6.6,6078
tt2308797,Mr. & Mrs. Gambler,2012,100.0,Comedy,5.3,234
tt2308822,Chemical Peel,2014,95.0,"Horror,Thriller",5.1,474
tt2308829,Milta Hai Chance by Chance,2011,87.0,Comedy,6.7,6
tt2308860,Traffickers,2012,111.0,"Action,Crime,Drama",6.4,551
tt2308899,Safari,2012,93.0,"Adventure,Comedy",2.2,12
tt2308937,Swen,2012,102.0,"Adventure,Drama,Romance",6.9,19
tt2308938,Missing in the Land of Gods,2012,82.0,"Documentary,Family",6.7,20
tt2308971,i hate myself :),2013,56.0,"Comedy,Documentary,Drama",7.7,46
tt2308985,The Rat Race,2011,52.0,"Documentary,Drama",6.5,41
tt2309001,TimeLock,2013,94.0,"Crime,Drama,Thriller",7.3,21
tt2309002,Parapsychology 101,2012,71.0,"Drama,Sci-Fi",6.3,22
tt2309021,We Are What We Are,2013,105.0,"Drama,Horror,Thriller",5.9,18381
tt2309048,Double Trouble,2012,87.0,"Action,Comedy",3.6,201
tt2309094,To What End,2012,58.0,Drama,7.6,5
tt2309194,Rehearsals,2012,73.0,Documentary,4.5,10
tt2309208,Novella,2013,115.0,"Drama,Thriller",8.0,8
tt2309220,Greatest Hits,2012,103.0,Drama,6.1,67
tt2309224,Big Bad Wolves,2013,110.0,"Drama,Horror,Thriller",6.8,14246
tt2309252,Evil Deeds,2019,110.0,"Horror,Thriller",6.4,10
tt2309260,The Gallows,2015,81.0,"Horror,Mystery,Thriller",4.2,17763
tt2309398,Nederdood,2012,70.0,"Drama,Horror",6.6,72
tt2309512,Petey & Ginger,2012,60.0,"Biography,Documentary,Music",6.9,18
tt2309562,Ten,2013,118.0,Drama,5.5,31
tt2309600,Singam 2,2013,166.0,"Action,Thriller",6.3,5046
tt2309708,Chasing Fireflies,2013,106.0,"Drama,Family",4.8,66
tt2309722,The Crypt,2014,98.0,Horror,3.7,96
tt2309762,Eternity: The Movie,2014,88.0,"Comedy,Music,Musical",7.3,43
tt2309764,Singham Returns,2014,142.0,"Action,Drama",5.7,6554
tt2309788,The Gatekeepers,2012,101.0,"Documentary,History,War",7.6,5214
tt2309860,Old is the New,2012,84.0,"Documentary,Music",5.9,8
tt2309939,Days of Delusion,2011,80.0,"Comedy,Drama",7.0,5
tt2309941,De Nieuwe Wereld,2013,85.0,Drama,7.2,259
tt2309961,Afflicted,2013,85.0,"Horror,Mystery,Thriller",6.3,20091
tt2309987,Hate Story,2012,140.0,"Drama,Thriller",5.3,3177
tt2309991,Hill Street,2012,82.0,Documentary,7.2,21
tt2309999,House of Ghosts,2012,77.0,Horror,5.2,104
tt2310011,Joy! Portrait of a Nun,2012,72.0,"Documentary,Drama",6.3,9
tt2310039,Nuala: A Life and Death,2011,90.0,"Biography,Documentary",8.9,8
tt2310109,Small Time,2014,104.0,Drama,6.0,1220
tt2310138,"Money, Power, Respect: Hip Hop Billion Dollar Industry",2012,58.0,Documentary,6.9,22
tt2310157,Birders: The Central Park Effect,2012,61.0,Documentary,7.4,279
tt2310163,The Devil and the Death Penalty,2012,80.0,"Crime,Documentary,History",7.1,44
tt2310316,Inspiration,2016,87.0,"Horror,Thriller",7.4,583
tt2310332,The Hobbit: The Battle of the Five Armies,2014,144.0,"Adventure,Fantasy",7.4,438621
tt2310376,Bare Island,2012,52.0,"Documentary,Drama",8.4,18
tt2310792,Healing,2014,112.0,Drama,6.7,743
tt2310800,Aim High in Creation,2013,96.0,"Adventure,Comedy,Documentary",6.7,128
tt2310814,Don't Say No Until I Finish Talking: The Story of Richard D. Zanuck,2013,88.0,"Biography,Documentary",7.0,97
tt2310918,Trespass Into Terror,2015,103.0,"Action,Drama,Thriller",7.5,17
tt2310956,The Unseen: Best of the Booth Brothers,2012,90.0,Documentary,7.5,8
tt2310958,Summertime,2012,93.0,"Comedy,Horror,Musical",4.6,89
tt2310964,Koyekti Meyer Golpo,2012,117.0,"Crime,Drama",4.3,113
tt2311078,The United States of Football,2013,120.0,"Documentary,Sport",7.1,22
tt2311128,Tarkovsky: Time Within Time,2015,73.0,"Biography,Documentary,History",7.7,11
tt2311150,Always Faithful,2014,89.0,"Drama,Romance",4.9,9
tt2311182,Un prince (presque) charmant,2013,88.0,"Comedy,Romance",5.7,540
tt2311192,Derrick J's Victimless Crime Spree,2012,88.0,"Crime,Documentary",8.6,59
tt2311278,Lotoman 2.0,2012,96.0,Comedy,6.7,825
tt2311290,Balkan Melodie,2012,93.0,"Biography,Documentary,History",8.2,52
tt2311348,La vida inesperada,2013,105.0,Comedy,6.4,955
tt2311428,Windsor Drive,2015,90.0,"Mystery,Thriller",3.2,193
tt2311526,Puppylove,2013,85.0,Romance,5.6,428
tt2311530,Lost Angelas,2019,88.0,"Mystery,Thriller",8.3,6
tt2311776,Dementamania,2013,85.0,"Horror,Thriller",6.1,146
tt2311822,The Color of the Chameleon,2012,111.0,"Comedy,Drama,Thriller",5.9,378
tt2311912,We Will Riot,2013,76.0,"Drama,Music",4.0,342
tt2311944,Uomo,2013,84.0,Drama,6.2,8
tt2311948,Grantham & Rose,2014,90.0,"Comedy,Drama,Family",5.6,216
tt2311960,Make Hummus Not War,2012,77.0,"Comedy,Documentary,History",6.2,32
tt2312184,All About the Money,2017,90.0,"Action,Adventure,Comedy",6.0,2024
tt2312262,Dick Figures: The Movie,2013,73.0,"Action,Adventure,Animation",6.8,1275
tt2312300,WE: A Collection of Individuals,2012,54.0,Sport,6.2,28
tt2312322,Pulska veza,2012,90.0,"Action,Comedy,Crime",7.1,136
tt2312390,The Gamers: Hands of Fate,2013,125.0,"Adventure,Comedy,Fantasy",6.9,676
tt2312406,Peter Brook: The Tightrope,2012,86.0,"Documentary,Music",7.2,43
tt2312464,The Video Craze,2013,90.0,"Biography,Documentary,Sport",6.5,90
tt2312602,Reincarnated,2012,96.0,"Documentary,Music",6.2,2185
tt2312616,The Pleasures of Being Out of Step,2013,87.0,"Biography,Documentary,History",7.6,23
tt2312672,"Titanic, l'ultime scénario",2012,52.0,Documentary,7.6,5
tt2312718,Homefront,2013,100.0,"Action,Thriller",6.5,98549
tt2312890,Afternoon Delight,2013,98.0,"Comedy,Drama",5.8,8928
tt2313064,La cripta de las condenadas,2012,73.0,Horror,4.7,26
tt2313112,"Beijing, New York",2015,103.0,"Drama,Romance",5.2,92
tt2313189,Casting Couch,2013,94.0,Comedy,4.6,2688
tt2313211,Das Haus Anubis - Pfad der 7 Sünden,2012,82.0,"Family,Fantasy",5.6,53
tt2313221,Double Wide Blues,2012,108.0,"Comedy,Drama,Romance",7.7,33
tt2313243,I Am Orpheus,2012,90.0,Drama,8.6,24
tt2313245,In Carcosa,2012,88.0,"Drama,Fantasy,Sci-Fi",7.2,5
tt2313299,Shelter Me,2012,57.0,Documentary,7.5,159
tt2313306,The Real Miyagi,2015,80.0,"Action,Biography,Documentary",7.2,651
tt2313311,Tennessee Queer,2012,90.0,"Comedy,Drama",6.4,90
tt2313334,Miracle Grow,2012,107.0,"Comedy,Drama,Fantasy",8.0,12
tt2313371,Un Marocain à Paris,2012,110.0,Comedy,5.8,34
tt2313398,Molly's Theory of Relativity,2013,102.0,Drama,5.0,48
tt2313534,Acoustic,2010,88.0,"Drama,Music",6.0,42
tt2313778,Hickory Never Bleeds,2012,81.0,Sci-Fi,7.1,37
tt2313780,12/12/12,2012,86.0,Horror,1.8,1352
tt2313816,16 Photographs at Ohrdruf,2013,72.0,"Documentary,History",7.4,28
tt2313896,Beneath the Harvest Sky,2013,116.0,"Crime,Drama,Romance",6.2,889
tt2314036,Imagine I'm Beautiful,2014,88.0,Drama,5.3,229
tt2314348,The Devil's Music,2012,77.0,"Fantasy,Horror",6.3,15
tt2314374,Jake Squared,2013,100.0,"Comedy,Drama",4.5,307
tt2314394,Operasiones espesiales,2014,92.0,"Action,Comedy",4.7,95
tt2314414,Sake-Bomb,2013,83.0,"Comedy,Drama",5.4,127
tt2314808,I Am Cursed,2014,75.0,"Drama,Mystery,Thriller",8.4,7
tt2314824,Behaving Badly,2014,97.0,Comedy,4.4,8733
tt2314886,Breakout,2013,89.0,"Action,Crime,Drama",4.2,2424
tt2315144,Bullets for Jesus,2015,82.0,"Action,Adventure,Drama",4.0,43
tt2315152,A Werewolf Boy,2012,122.0,"Fantasy,Romance",7.4,5657
tt2315200,"Me, Myself and Mum",2013,85.0,Comedy,6.7,6852
tt2315226,The Great Passage,2013,134.0,Drama,6.7,1887
tt2315236,Library Wars,2013,128.0,Drama,4.4,859
tt2315388,Yona,2014,100.0,Biography,6.6,113
tt2315558,The Hour of the Lynx,2013,93.0,"Crime,Drama",6.2,1323
tt2315582,Una,2016,94.0,"Drama,Romance",6.2,7921
tt2315588,Girlfriend in a Coma,2012,103.0,Documentary,7.3,348
tt2315596,Galveston,2018,91.0,"Action,Crime,Drama",6.2,7417
tt2315610,The Last Shepherd,2012,76.0,Documentary,8.2,142
tt2315628,For Those in Peril,2013,92.0,Drama,6.4,824
tt2315792,Ex Abyssus,2012,50.0,"Fantasy,Horror,Thriller",7.3,27
tt2315806,American Courtesans,2013,90.0,Documentary,6.4,303
tt2315816,The Lives of Hamilton Fish,2013,68.0,Musical,6.5,8
tt2315908,The Brightest Colours Make Grey,2013,89.0,"Comedy,Drama,Romance",8.8,19
tt2315946,Facing the Giant Bees,2011,52.0,"Adventure,Documentary",8.2,8
tt2315974,La cola,2012,99.0,Comedy,6.0,5
tt2316000,The Civil War on Drugs,2011,90.0,"Comedy,History,War",7.8,445
tt2316096,Wohti Le Kay Jani Aay,2010,158.0,Comedy,7.5,42
tt2316184,Another World,2012,97.0,"Biography,Documentary",7.8,66
tt2316204,Alien: Covenant,2017,122.0,"Horror,Sci-Fi,Thriller",6.4,226920
tt2316323,Jorge Mautner: O Filho do Holocausto,2012,93.0,Documentary,7.3,47
tt2316329,Studniówk@,2018,80.0,Comedy,2.6,39
tt2316377,ADHD Rush Hour,2012,80.0,Documentary,8.7,7
tt2316383,Adventures of Bailey: Christmas Hero,2012,87.0,Family,6.7,84
tt2316388,Hellaware,2013,73.0,Comedy,6.4,58
tt2316389,Ai no ejiki: Onna kyôshi Haruka no kokuhaku,2010,71.0,Horror,5.8,5
tt2316410,Enak sama enak,2012,80.0,Comedy,2.4,13
tt2316411,Enemy,2013,91.0,"Mystery,Thriller",6.9,143250
tt2316417,Ante',2012,53.0,"Action,Drama,Mystery",6.8,20
tt2316418,Kung fu pocong perawan,2012,77.0,"Comedy,Horror",3.6,29
tt2316437,Balança mas não cai,2012,78.0,"Documentary,Drama,History",6.4,5
tt2316463,Biest,2014,75.0,"Horror,Mystery,Romance",5.7,35
tt2316465,Big Easy Express,2012,98.0,"Documentary,Musical",7.6,917
tt2316479,Blue Iguana,2018,100.0,"Action,Comedy,Crime",5.4,1465
tt2316483,Bolaetrapo,2013,90.0,Comedy,6.0,10
tt2316498,Sanubari Jakarta,2012,100.0,Drama,6.4,14
tt2316521,Children of the Grave 2,2012,72.0,"Documentary,Horror,Thriller",6.0,35
tt2316550,Kuntilanak-kuntilanak,2012,77.0,Horror,4.9,10
tt2316564,Nenek gayung,2012,79.0,"Comedy,Horror",4.2,33
tt2316565,The Court of Shards,2013,75.0,"Drama,Family",7.5,12
tt2316567,Dawn,2014,95.0,Drama,6.6,34
tt2316573,Underage,2013,77.0,"Drama,Family",6.4,112
tt2316585,Shadow of a Hero,2015,90.0,"Biography,Drama,History",7.7,53
tt2316627,Lost in Karastan,2014,96.0,Comedy,5.2,214
tt2316672,Castro in Winter,2012,56.0,Documentary,4.1,64
tt2316735,Indiscretion,2013,93.0,"Horror,Thriller",5.1,8
tt2316756,Andala Rakshasi,2012,139.0,Romance,7.1,451
tt2316763,Laulu,2014,82.0,"Biography,Documentary,Drama",6.7,27
tt2316783,Kraftakt,2012,80.0,"Documentary,Sport",9.2,18
tt2316787,Kuningas Litmanen,2012,107.0,"Biography,Documentary",7.6,673
tt2316801,Beauty and the Beast,2014,112.0,"Drama,Fantasy,Romance",6.4,18100
tt2316810,Northern Borders,2013,108.0,Drama,6.3,187
tt2316817,Dirty Weekend,2013,85.0,Comedy,5.7,108
tt2316851,Lucky Express,2013,87.0,"Adventure,Biography,Documentary",6.7,9
tt2316852,What She Wants for Christmas,2012,84.0,Family,4.4,96
tt2316868,The Better Angels,2014,95.0,"Biography,Drama,History",6.1,1193
tt2316905,Neun Monate Winter,2012,55.0,"Documentary,Drama",9.1,21
tt2316929,A Stranger,2013,87.0,Drama,6.6,342
tt2316959,Paranormal Adoption,2012,80.0,"Drama,Horror,Mystery",7.0,58
tt2316968,De 13e Man,2011,51.0,Documentary,7.4,9
tt2317002,A Life for Ballet,2011,95.0,"Biography,Documentary",6.4,8
tt2317088,Sons of Ben,2016,75.0,"Biography,Documentary,Sport",7.3,93
tt2317089,Small Roads,2011,103.0,Documentary,7.1,101
tt2317090,And Then There Was You,2013,100.0,Drama,5.6,195
tt2317102,De wederopstanding van een klootzak,2013,90.0,Drama,6.3,610
tt2317103,Sons of Ram,2012,85.0,"Animation,Drama,Musical",6.6,64
tt2317127,Sync,2012,103.0,"Action,Sci-Fi",7.4,544
tt2317135,Tamanchey: Pyar Mein Dil Pe Maar De Goli,2014,113.0,"Crime,Romance",4.6,268
tt2317225,The Machine,2013,91.0,"Action,Drama,Sci-Fi",6.1,28752
tt2317263,The Stray,2012,88.0,Family,5.2,75
tt2317271,Under the Cherry Tree,2013,115.0,Drama,5.9,8
tt2317337,Vicky Donor,2012,126.0,"Comedy,Romance",7.8,35465
tt2317379,I Love Hong Kong 2012,2012,100.0,Comedy,4.9,154
tt2317412,Breeding Farm,2013,85.0,Horror,4.0,61
tt2317414,The Rakugo Movie,2012,110.0,"Comedy,Crime,Drama",8.5,674
tt2317484,The Penny Dreadful Picture Show,2013,101.0,Horror,5.0,756
tt2317524,12 Rounds 2: Reloaded,2013,95.0,"Action,Adventure,Thriller",5.4,4895
tt2317696,Who Cares?,2013,92.0,"Documentary,Drama,History",7.6,74
tt2317726,The Rising Light,2013,52.0,"Drama,Fantasy,Sci-Fi",5.7,12
tt2317734,The Darkening,2012,98.0,"Drama,Horror,Thriller",3.8,39
tt2317770,I Hope You Dance: The Power and Spirit of Song,2015,93.0,"Biography,Documentary,Family",6.4,10
tt2317796,Sharkskin,2015,100.0,"Comedy,Drama,Mystery",6.4,24
tt2318022,Live to Be a Hundred,2012,73.0,Documentary,7.3,6
tt2318024,Triangle Fire: The Tragedy That Forever Changed Labor and Industry,2011,55.0,Documentary,7.7,16
tt2318092,Endless Love,2014,104.0,"Drama,Romance",6.3,37869
tt2318268,Mantervention,2014,98.0,Comedy,4.9,824
tt2318360,Morgana,2012,90.0,Horror,3.7,292
tt2318397,Avanti,2012,85.0,Drama,5.4,35
tt2318401,Bandook,2013,132.0,"Crime,Thriller",6.1,113
tt2318405,Belyy tigr,2012,104.0,"Action,Adventure,Fantasy",6.1,3086
tt2318440,Adventure Planet,2012,81.0,"Adventure,Animation",5.2,166
tt2318503,G-Dog,2012,93.0,Documentary,7.8,74
tt2318522,Celestial,2012,58.0,Documentary,7.5,29
tt2318527,Hell Baby,2013,98.0,"Comedy,Horror",4.9,8478
tt2318564,Chimères,2013,82.0,"Drama,Horror,Romance",5.2,270
tt2318579,The Siege,2011,88.0,Documentary,7.2,20
tt2318601,Margarita,2012,90.0,"Comedy,Drama",6.2,351
tt2318615,Japan's Tragedy,2012,101.0,Drama,7.0,42
